cw_index	dep	distance	head	cw_type	path	position	same_sent	sent_index	side	steps	text_index	wordform	token_id	type	conc_distance	conc_id	ann_3	ann_1	ann_2	ann_4	votes	rgx_lemma	right_1	right_2	right_3	right_4	count_cue	sense_1	sense_2	sense_3	sense_4	majority_sense	final_sense	collapsed_sense
heilzaam/adj/de_morgen_20020911_01_161/283/R9	obj1	9	37	verzekering_markt/noun	heb->obj1:invloed->[mod:#T,pc:op->obj1:functioneer->mod:van->obj1:CW]	R9	TRUE	39	R	6	292	verzekeringsmarkt	heilzaam/adj/de_morgen_20020911_01_161/283	heilzaam	9	heilzaam/adj/de_morgen_20020911_01_161/283/R8	TRUE	TRUE	TRUE	FALSE	3	verzekering_markt	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20030707_01_101/740/R1	mod	1	11	voor/prep	#T->mod:CW	R1	TRUE	12	R	1	741	voor	heilzaam/adj/de_morgen_20030707_01_101/740	heilzaam	1	heilzaam/adj/de_morgen_20030707_01_101/740/R0	TRUE	FALSE	TRUE	FALSE	2	voor	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20030707_01_101/740/R3	obj1	3	12	ego/noun	#T->mod:voor->obj1:CW	R3	TRUE	14	R	2	743	ego	heilzaam/adj/de_morgen_20030707_01_101/740	heilzaam	3	heilzaam/adj/de_morgen_20030707_01_101/740/R2	TRUE	TRUE	TRUE	FALSE	3	ego	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20030711_01_6/426/R7	obj1	7	18	democratie/noun	ben->[predc:#T,mod:voor->obj1:kwaliteit->mod:van->obj1:CW]	R7	TRUE	20	R	5	433	democratie	heilzaam/adj/de_morgen_20030711_01_6/426	heilzaam	7	heilzaam/adj/de_morgen_20030711_01_6/426/R6	TRUE	TRUE	TRUE	FALSE	3	democratie	TRUE	TRUE	TRUE	FALSE	3	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20030809_01_19/864/R4	obj1	4	11	radiumstraling/noun	werking->[mod:#T,mod:van->obj1:CW]	R4	TRUE	13	R	3	868	radiumstraling	heilzaam/adj/de_morgen_20030809_01_19/864	heilzaam	4	heilzaam/adj/de_morgen_20030809_01_19/864/R3	TRUE	FALSE	TRUE	FALSE	2	radiumstraling	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_20030809_01_19/864/R11	mod	11	19	tegen/prep	en->cnj:word->su:inzet->mod:CW->vc:verricht->pc:naar->obj1:werking->[mod:#T,cnj:word->su:inzet->mod:tegen]	R11	TRUE	20	R	8	875	tegen	heilzaam/adj/de_morgen_20030809_01_19/864	heilzaam	11	heilzaam/adj/de_morgen_20030809_01_19/864/R10	TRUE	FALSE	TRUE	FALSE	2	tegen	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_20030809_01_19/864/R12	obj1	12	20	tumor/noun	en->cnj:word->su:inzet->mod:tegen->obj1:CW->vc:verricht->pc:naar->obj1:werking->[mod:#T,cnj:word->su:inzet->mod:tegen->obj1:tumor]	R12	TRUE	21	R	9	876	tumoren	heilzaam/adj/de_morgen_20030809_01_19/864	heilzaam	12	heilzaam/adj/de_morgen_20030809_01_19/864/R11	TRUE	TRUE	TRUE	FALSE	3	tumor	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_20040818_01_15/839/R1	dp	1	1	schok/noun	CW->mod:#T	R1	TRUE	3	R	1	840	schokken	heilzaam/adj/de_morgen_20040818_01_15/839	heilzaam	1	heilzaam/adj/de_morgen_20040818_01_15/839/R0	TRUE	TRUE	TRUE	FALSE	3	schok	TRUE	TRUE	FALSE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_2	NA	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_20040821_01_125/72/R4	obj1	4	16	kolonie/noun	effect->[mod:#T,mod:van->obj1:CW]	R4	TRUE	18	R	3	76	kolonie	heilzaam/adj/de_morgen_20040821_01_125/72	heilzaam	4	heilzaam/adj/de_morgen_20040821_01_125/72/R3	FALSE	TRUE	TRUE	FALSE	2	kolonie	TRUE	TRUE	FALSE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	NA	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_19990219_01_31/90/L9	mod	9	5	medisch/adj	aflevering->dp:vandaag->mod:onder->obj1:aandacht->mod:voor->obj1:werking->[mod:#T,mod:van->obj1:magazine->mod:CW]	L9	TRUE	4	L	9	81	medische	heilzaam/adj/de_morgen_19990219_01_31/90	heilzaam	9	heilzaam/adj/de_morgen_19990219_01_31/90/L8	TRUE	TRUE	FALSE	TRUE	3	medisch	TRUE	FALSE	TRUE	TRUE	3	heilzaam_1	heilzaam_1	heilzaam_1	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_19990219_01_31/90/L1	det	1	14	de/det	werking->[mod:#T,det:CW]	L1	TRUE	12	L	2	89	de	heilzaam/adj/de_morgen_19990219_01_31/90	heilzaam	1	heilzaam/adj/de_morgen_19990219_01_31/90/L0	TRUE	FALSE	TRUE	FALSE	2	de	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_19990219_01_31/90/R1	obj1	1	11	werking/noun	CW->mod:#T	R1	TRUE	14	R	1	91	werking	heilzaam/adj/de_morgen_19990219_01_31/90	heilzaam	1	heilzaam/adj/de_morgen_19990219_01_31/90/R0	TRUE	FALSE	TRUE	FALSE	2	werking	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_19990219_01_31/90/R2	mod	2	14	van/prep	werking->[mod:#T,mod:CW]	R2	TRUE	15	R	2	92	van	heilzaam/adj/de_morgen_19990219_01_31/90	heilzaam	2	heilzaam/adj/de_morgen_19990219_01_31/90/R1	TRUE	FALSE	TRUE	FALSE	2	van	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_19990219_01_31/90/R3	obj1	3	15	knoflook/noun	werking->[mod:#T,mod:van->obj1:CW]	R3	TRUE	16	R	3	93	knoflook	heilzaam/adj/de_morgen_19990219_01_31/90	heilzaam	3	heilzaam/adj/de_morgen_19990219_01_31/90/R2	TRUE	TRUE	FALSE	TRUE	3	knoflook	TRUE	FALSE	TRUE	TRUE	3	heilzaam_1	heilzaam_1	heilzaam_1	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_19990327_01_40/66/L11	su	11	2	kruid/noun	en->cnj:ben->su:CW->su:geluk->vc:dat->body:word->vc:vind->[mod:#T,cnj:ben->su:kruid]	L11	TRUE	7	L	8	55	kruid	heilzaam/adj/de_morgen_19990327_01_40/66	heilzaam	11	heilzaam/adj/de_morgen_19990327_01_40/66/L10	TRUE	TRUE	FALSE	TRUE	3	kruid	TRUE	FALSE	TRUE	TRUE	3	heilzaam_1	heilzaam_2	heilzaam_1	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_19990624_01_17/1041/L3	su	3	2	verkiezingsnederlaag/noun	ben->vc:ben->[predc:#T,su:CW]	L3	TRUE	4	L	3	1038	verkiezingsnederlaag	heilzaam/adj/de_morgen_19990624_01_17/1041	heilzaam	3	heilzaam/adj/de_morgen_19990624_01_17/1041/L2	TRUE	TRUE	FALSE	TRUE	3	verkiezingsnederlaag	TRUE	FALSE	TRUE	TRUE	3	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_19991125_01_12/207/R1	body	1	19	werk/verb	CW->mod:#T	R1	TRUE	22	R	1	208	werken	heilzaam/adj/de_morgen_19991125_01_12/207	heilzaam	1	heilzaam/adj/de_morgen_19991125_01_12/207/R0	TRUE	TRUE	TRUE	FALSE	3	werk	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_19991125_01_12/207/R2	ld	2	22	voor/prep	werk->[mod:#T,ld:CW]	R2	TRUE	23	R	2	209	voor	heilzaam/adj/de_morgen_19991125_01_12/207	heilzaam	2	heilzaam/adj/de_morgen_19991125_01_12/207/R1	TRUE	FALSE	TRUE	FALSE	2	voor	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_19991125_01_12/207/R4	obj1	4	23	gezondheid/noun	werk->[mod:#T,ld:voor->obj1:CW]	R4	TRUE	25	R	3	211	gezondheid	heilzaam/adj/de_morgen_19991125_01_12/207	heilzaam	4	heilzaam/adj/de_morgen_19991125_01_12/207/R3	TRUE	TRUE	TRUE	TRUE	4	gezondheid	TRUE	TRUE	TRUE	TRUE	4	heilzaam_1	heilzaam_1	heilzaam_1	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_19991206_01_1/1787/L2	su	2	5	dioxine_crisis/noun	zal->vc:ben->vc:ben->predc:schok->[mod:#T,su:CW]	L2	TRUE	7	L	5	1785	dioxinecrisis	heilzaam/adj/de_morgen_19991206_01_1/1787	heilzaam	2	heilzaam/adj/de_morgen_19991206_01_1/1787/L1	TRUE	TRUE	TRUE	FALSE	3	dioxine_crisis	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_19991206_01_1/1787/R1	predc	1	11	schok/noun	CW->mod:#T	R1	TRUE	10	R	1	1788	schok	heilzaam/adj/de_morgen_19991206_01_1/1787	heilzaam	1	heilzaam/adj/de_morgen_19991206_01_1/1787/R0	TRUE	FALSE	TRUE	TRUE	3	schok	FALSE	TRUE	TRUE	TRUE	3	heilzaam_1	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20010210_01_160/2792/L3	su	3	19	pedagoog/noun	kan->vc:ben->[predc:#T,su:CW]	L3	TRUE	15	L	3	2789	pedagogen	heilzaam/adj/de_morgen_20010210_01_160/2792	heilzaam	3	heilzaam/adj/de_morgen_20010210_01_160/2792/L2	TRUE	TRUE	FALSE	TRUE	3	pedagoog	TRUE	FALSE	TRUE	TRUE	3	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20010210_01_160/2792/R3	mod	3	20	voor/prep	ben->[predc:#T,mod:CW]	R3	TRUE	21	R	2	2795	voor	heilzaam/adj/de_morgen_20010210_01_160/2792	heilzaam	3	heilzaam/adj/de_morgen_20010210_01_160/2792/R2	TRUE	FALSE	TRUE	FALSE	2	voor	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20010210_01_160/2792/R4	det	4	23	de/det	ben->[predc:#T,mod:voor->obj1:ontwikkeling->det:CW]	R4	TRUE	22	R	4	2796	de	heilzaam/adj/de_morgen_20010210_01_160/2792	heilzaam	4	heilzaam/adj/de_morgen_20010210_01_160/2792/R3	TRUE	FALSE	TRUE	FALSE	2	de	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20010210_01_160/2792/R5	obj1	5	21	ontwikkeling/noun	ben->[predc:#T,mod:voor->obj1:CW]	R5	TRUE	23	R	3	2797	ontwikkeling	heilzaam/adj/de_morgen_20010210_01_160/2792	heilzaam	5	heilzaam/adj/de_morgen_20010210_01_160/2792/R4	TRUE	TRUE	TRUE	TRUE	4	ontwikkeling	TRUE	TRUE	TRUE	TRUE	4	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20010210_01_160/2792/R6	mod	6	23	van/prep	ben->[predc:#T,mod:voor->obj1:ontwikkeling->mod:CW]	R6	TRUE	24	R	4	2798	van	heilzaam/adj/de_morgen_20010210_01_160/2792	heilzaam	6	heilzaam/adj/de_morgen_20010210_01_160/2792/R5	TRUE	FALSE	TRUE	FALSE	2	van	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20010210_01_160/2792/R9	obj1	9	24	student/noun	ben->[predc:#T,mod:voor->obj1:ontwikkeling->mod:van->obj1:CW]	R9	TRUE	27	R	5	2801	student	heilzaam/adj/de_morgen_20010210_01_160/2792	heilzaam	9	heilzaam/adj/de_morgen_20010210_01_160/2792/R8	TRUE	TRUE	FALSE	TRUE	3	student	TRUE	FALSE	TRUE	TRUE	3	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20010228_01_107/867/L2	obj1	2	15	medium/noun	werk->[mod:#T,su:actualiteit->mod:van->obj1:thematiek->mod:in->obj1:CW]	L2	TRUE	17	L	6	865	media	heilzaam/adj/de_morgen_20010228_01_107/867	heilzaam	2	heilzaam/adj/de_morgen_20010228_01_107/867/L1	TRUE	FALSE	TRUE	TRUE	3	medium	FALSE	TRUE	TRUE	TRUE	3	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20010228_01_107/867/L1	sat	1	1	werk/verb	CW->mod:#T	L1	TRUE	18	L	1	866	werkt	heilzaam/adj/de_morgen_20010228_01_107/867	heilzaam	1	heilzaam/adj/de_morgen_20010228_01_107/867/L0	TRUE	FALSE	TRUE	FALSE	2	werk	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20010228_01_107/867/R1	ld	1	18	op/prep	werk->[mod:#T,ld:CW]	R1	TRUE	20	R	2	868	op	heilzaam/adj/de_morgen_20010228_01_107/867	heilzaam	1	heilzaam/adj/de_morgen_20010228_01_107/867/R0	TRUE	FALSE	TRUE	FALSE	2	op	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20010228_01_107/867/R2	det	2	22	de/det	werk->[mod:#T,ld:op->obj1:weggebruiker->det:CW]	R2	TRUE	21	R	4	869	de	heilzaam/adj/de_morgen_20010228_01_107/867	heilzaam	2	heilzaam/adj/de_morgen_20010228_01_107/867/R1	TRUE	FALSE	TRUE	FALSE	2	de	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20010228_01_107/867/R3	obj1	3	20	weggebruiker/noun	werk->[mod:#T,ld:op->obj1:CW]	R3	TRUE	22	R	3	870	weggebruikers	heilzaam/adj/de_morgen_20010228_01_107/867	heilzaam	3	heilzaam/adj/de_morgen_20010228_01_107/867/R2	TRUE	TRUE	TRUE	TRUE	4	weggebruiker	TRUE	TRUE	TRUE	TRUE	4	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20010228_01_107/867/R9	ROOT	9	0	beïnvloed/verb	NA	R9	FALSE	NA	R	NA	876	beïnvloedt	heilzaam/adj/de_morgen_20010228_01_107/867	heilzaam	7	heilzaam/adj/de_morgen_20010228_01_107/867/R6	TRUE	FALSE	TRUE	FALSE	2	beïnvloed	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20010228_01_107/867/R13	obj1	13	3	mentaliteit/noun	NA	R13	FALSE	NA	R	NA	880	mentaliteit	heilzaam/adj/de_morgen_20010228_01_107/867	heilzaam	11	heilzaam/adj/de_morgen_20010228_01_107/867/R10	TRUE	TRUE	FALSE	FALSE	2	mentaliteit	TRUE	FALSE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20010427_01_28/71/L15	obj1	15	13	voedingsstof/noun	NA	L15	FALSE	NA	L	NA	56	voedingsstoffen	heilzaam/adj/de_morgen_20010427_01_28/71	heilzaam	13	heilzaam/adj/de_morgen_20010427_01_28/71/L12	TRUE	TRUE	FALSE	TRUE	3	voedingsstof	TRUE	FALSE	TRUE	TRUE	3	heilzaam_1	heilzaam_1	heilzaam_1	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_20010427_01_28/71/L7	obj1	7	20	organisme/noun	NA	L7	FALSE	NA	L	NA	64	organisme	heilzaam/adj/de_morgen_20010427_01_28/71	heilzaam	5	heilzaam/adj/de_morgen_20010427_01_28/71/L4	TRUE	FALSE	TRUE	TRUE	3	organisme	FALSE	TRUE	TRUE	TRUE	3	heilzaam_1	heilzaam_1	heilzaam_1	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_20010427_01_28/71/R14	su	14	7	voeding_middel/noun	NA	R14	FALSE	NA	R	NA	85	voedingsmiddelen	heilzaam/adj/de_morgen_20010427_01_28/71	heilzaam	12	heilzaam/adj/de_morgen_20010427_01_28/71/R11	FALSE	TRUE	FALSE	TRUE	2	voeding_middel	TRUE	FALSE	FALSE	TRUE	2	heilzaam_1	heilzaam_1	heilzaam_1	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_20010623_01_278/706/L2	su	2	9	commissie/noun	ben->[predc:#T,su:CW]	L2	TRUE	6	L	2	704	commissie	heilzaam/adj/de_morgen_20010623_01_278/706	heilzaam	2	heilzaam/adj/de_morgen_20010623_01_278/706/L1	TRUE	TRUE	FALSE	FALSE	2	commissie	TRUE	FALSE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20010623_01_278/706/R4	mod	4	13	Vlaams/adj	ben->[predc:#T,mod:voor->obj1:economie->mod:CW]	R4	TRUE	12	R	4	710	Vlaamse	heilzaam/adj/de_morgen_20010623_01_278/706	heilzaam	4	heilzaam/adj/de_morgen_20010623_01_278/706/R3	TRUE	FALSE	TRUE	FALSE	2	Vlaams	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20010623_01_278/706/R5	obj1	5	10	economie/noun	ben->[predc:#T,mod:voor->obj1:CW]	R5	TRUE	13	R	3	711	economie	heilzaam/adj/de_morgen_20010623_01_278/706	heilzaam	5	heilzaam/adj/de_morgen_20010623_01_278/706/R4	TRUE	TRUE	TRUE	TRUE	4	economie	TRUE	TRUE	TRUE	TRUE	4	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20020427_01_27/377/L2	mod	2	2	voor/prep	ben->[mod:#T,mod:CW]	L2	TRUE	4	L	2	375	voor	heilzaam/adj/de_morgen_20020427_01_27/377	heilzaam	2	heilzaam/adj/de_morgen_20020427_01_27/377/L1	TRUE	FALSE	TRUE	FALSE	2	voor	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20020427_01_27/377/L1	obj1	1	4	haar/pron	ben->[mod:#T,mod:voor->obj1:CW]	L1	TRUE	5	L	3	376	haar	heilzaam/adj/de_morgen_20020427_01_27/377	heilzaam	1	heilzaam/adj/de_morgen_20020427_01_27/377/L0	TRUE	FALSE	TRUE	FALSE	2	haar	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20020427_01_27/377/R1	mod	1	2	om/comp	ben->[mod:#T,mod:CW]	R1	TRUE	7	R	2	378	om	heilzaam/adj/de_morgen_20020427_01_27/377	heilzaam	1	heilzaam/adj/de_morgen_20020427_01_27/377/R0	TRUE	FALSE	TRUE	FALSE	2	om	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20020427_01_27/377/R3	mod	3	11	expliciet/adj	ben->[mod:#T,mod:om->body:te->body:hoor->mod:CW]	R3	TRUE	9	R	5	380	expliciet	heilzaam/adj/de_morgen_20020427_01_27/377	heilzaam	3	heilzaam/adj/de_morgen_20020427_01_27/377/R2	TRUE	TRUE	FALSE	FALSE	2	expliciet	TRUE	FALSE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20020427_01_27/377/R4	body	4	7	te/comp	ben->[mod:#T,mod:om->body:CW]	R4	TRUE	10	R	3	381	te	heilzaam/adj/de_morgen_20020427_01_27/377	heilzaam	4	heilzaam/adj/de_morgen_20020427_01_27/377/R3	TRUE	FALSE	TRUE	FALSE	2	te	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20020427_01_27/377/R5	body	5	10	hoor/verb	ben->[mod:#T,mod:om->body:te->body:CW]	R5	TRUE	11	R	4	382	horen	heilzaam/adj/de_morgen_20020427_01_27/377	heilzaam	5	heilzaam/adj/de_morgen_20020427_01_27/377/R4	TRUE	TRUE	TRUE	TRUE	4	hoor	TRUE	TRUE	TRUE	TRUE	4	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20020511_01_53/306/R4	obj1	4	8	democratie/noun	ben->[mod:#T,mod:voor->obj1:CW]	R4	TRUE	10	R	3	310	democratie	heilzaam/adj/de_morgen_20020511_01_53/306	heilzaam	4	heilzaam/adj/de_morgen_20020511_01_53/306/R3	TRUE	TRUE	FALSE	TRUE	3	democratie	TRUE	FALSE	TRUE	TRUE	3	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20021011_01_12/132/L1	det	1	3	de/det	werking->[mod:#T,det:CW]	L1	TRUE	1	L	2	131	De	heilzaam/adj/de_morgen_20021011_01_12/132	heilzaam	1	heilzaam/adj/de_morgen_20021011_01_12/132/L0	TRUE	FALSE	TRUE	FALSE	2	de	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_20021011_01_12/132/R1	su	1	6	werking/noun	CW->mod:#T	R1	TRUE	3	R	1	133	werking	heilzaam/adj/de_morgen_20021011_01_12/132	heilzaam	1	heilzaam/adj/de_morgen_20021011_01_12/132/R0	TRUE	TRUE	TRUE	FALSE	3	werking	TRUE	TRUE	TRUE	FALSE	3	heilzaam_1	heilzaam_1	heilzaam_1	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_20021011_01_12/132/R2	mod	2	3	van/prep	werking->[mod:#T,mod:CW]	R2	TRUE	4	R	2	134	van	heilzaam/adj/de_morgen_20021011_01_12/132	heilzaam	2	heilzaam/adj/de_morgen_20021011_01_12/132/R1	TRUE	FALSE	TRUE	FALSE	2	van	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_20021011_01_12/132/R3	obj1	3	4	yoghurt/noun	werking->[mod:#T,mod:van->obj1:CW]	R3	TRUE	5	R	3	135	yoghurt	heilzaam/adj/de_morgen_20021011_01_12/132	heilzaam	3	heilzaam/adj/de_morgen_20021011_01_12/132/R2	TRUE	TRUE	TRUE	TRUE	4	yoghurt	TRUE	TRUE	TRUE	TRUE	4	heilzaam_1	heilzaam_1	heilzaam_1	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_20021011_01_12/132/R4	ROOT	4	0	word/verb	CW->su:werking->mod:#T	R4	TRUE	6	R	2	136	werd	heilzaam/adj/de_morgen_20021011_01_12/132	heilzaam	4	heilzaam/adj/de_morgen_20021011_01_12/132/R3	TRUE	FALSE	TRUE	FALSE	2	word	FALSE	TRUE	TRUE	FALSE	2	heilzaam_1	heilzaam_1	heilzaam_1	heilzaam_1	healthy	heilzaam_1	heilzaam_1
heilzaam/adj/de_morgen_20021218_01_11/1651/R1	obj1	1	4	werking/noun	CW->mod:#T	R1	TRUE	7	R	1	1652	werking	heilzaam/adj/de_morgen_20021218_01_11/1651	heilzaam	1	heilzaam/adj/de_morgen_20021218_01_11/1651/R0	TRUE	FALSE	TRUE	FALSE	2	werking	FALSE	TRUE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20021218_01_11/1651/R7	obj1	7	8	middenveld/noun	werking->[mod:#T,mod:van->obj1:CW]	R7	TRUE	13	R	3	1658	middenveld	heilzaam/adj/de_morgen_20021218_01_11/1651	heilzaam	7	heilzaam/adj/de_morgen_20021218_01_11/1651/R6	FALSE	TRUE	FALSE	TRUE	2	middenveld	TRUE	FALSE	FALSE	TRUE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
heilzaam/adj/de_morgen_20021218_01_11/1651/R12	obj1	12	17	organisatie/noun	werking->[mod:#T,mod:van->obj1:CW->obj1:middenveld->app:geheel->mod:van->obj1:organisatie]	R12	TRUE	18	R	6	1663	organisaties	heilzaam/adj/de_morgen_20021218_01_11/1651	heilzaam	12	heilzaam/adj/de_morgen_20021218_01_11/1651/R11	TRUE	TRUE	FALSE	FALSE	2	organisatie	TRUE	FALSE	TRUE	FALSE	2	heilzaam_2	heilzaam_2	heilzaam_2	heilzaam_2	beneficial	heilzaam_2	heilzaam_2
